timepoint,agent,cell_line,GR50,GRmax,GR_AOC,GEC50,GRinf,h_GR,r2_GR,pval_GR,receptor_status,color_map
72,SY-1365,BT549,0.000728468,-0.433315783,0.669097953,0.00093658,-0.34151437799999995,2.07168047,0.968913461,5.3e-06,TNBC,#ca7832
72,SY-1365,HCC1806,0.000672638,-0.51269299,0.7064457,0.000991614,-0.45759397,1.674234561,0.976839784,1.89e-06,TNBC,#ca7832
72,SY-1365,HCC1954,0.000782258,-0.43292855,0.673116238,0.0008561660000000001,-0.285251118,5.0,0.974523921,2.64e-06,HER2amp,#4dab9b
72,SY-1365,HCC70,0.000668553,-0.7542877640000001,0.888407108,0.000843896,-0.715461055,3.813723724,0.998401437,1.6299999999999998e-10,TNBC,#ca7832
72,SY-1365,MCF10A,0.00069868,-0.432438499,0.659365468,0.0007872830000000001,-0.266239095,3.575427165,0.974478978,2.66e-06,NM,#c85f61
72,SY-1365,MDAMB231,0.0006551,-0.284912741,0.72049275,0.000721245,-0.308806372,5.0,0.997361941,9.43e-10,TNBC,#ca7832
72,THZ-P1-2,BT20,6.375232298,-0.5212736689999999,0.12379198,7.941824121000002,-1.0,5.0,0.995039081,1.73e-06,TNBC,#ca7832
72,THZ-P1-2,BT549,7.392858964,0.189244692,0.117777846,11.7684658,-1.0,2.363069345,0.968632999,0.00017425400000000002,TNBC,#ca7832
72,THZ-P1-2,HCC1806,4.717904286,-0.4482685770000001,0.196048163,7.045421969,-1.0,2.73959034,0.986033128,2.31e-05,TNBC,#ca7832
72,THZ-P1-2,HCC1954,6.191935127,-0.573036945,0.108127497,7.713485164,-1.0,5.0,0.990414645,9e-06,HER2amp,#4dab9b
72,THZ-P1-2,HCC70,3.931162575,-0.749871328,0.328529986,5.525855064,-1.0,3.22644132,0.922029702,0.0016975520000000002,TNBC,#ca7832
72,THZ-P1-2,MCF10A,7.392630067,-0.113276843,0.118298709,9.494895742999999,-1.0,4.3896942910000005,0.99519206,1.6e-06,NM,#c85f61
72,THZ-P1-2,MDAMB231,5.075702938,-0.5896155120000001,0.158959401,6.877875987,-1.0,3.615701456,0.998026776,1.73e-07,TNBC,#ca7832
72,THZ-P1-2R,BT20,inf,1.01196851,0.00725496,0.0,0.995411677,0.01,-3.4e-14,1.0,TNBC,#ca7832
72,THZ-P1-2R,BT549,inf,0.962681482,0.003826013,0.0,0.993141003,0.01,-7.46e-14,0.20628890000000005,TNBC,#ca7832
72,THZ-P1-2R,HCC1806,17.92602426,0.937938346,0.002313396,16.572434400000002,0.16233842,5.0,0.775400111,0.023906932,TNBC,#ca7832
72,THZ-P1-2R,HCC1954,inf,0.881512434,0.00796761,0.0,0.986466592,0.01,-7.55e-15,0.079102588,HER2amp,#4dab9b
72,THZ-P1-2R,HCC70,inf,0.664848665,0.078338349,0.0,0.904501626,0.01,-2.2199999999999998e-15,0.107424361,TNBC,#ca7832
72,THZ-P1-2R,MCF10A,inf,0.992308403,0.008809886999999999,0.0,0.994387332,0.01,-1.23e-13,1.0,NM,#c85f61
72,THZ-P1-2R,MDAMB231,inf,1.033679372,-0.005918263000000001,0.0,1.0,0.01,-0.027148606,1.0,TNBC,#ca7832
72,THZ1,BT20,0.519330403,-0.30454852600000004,0.102108649,0.7878135559999999,-1.0,2.6363246890000003,0.998504163,1.29e-10,TNBC,#ca7832
72,THZ1,BT549,0.056581013,-0.281472061,0.36626412,0.08924517900000001,-0.368769924,1.212318088,0.998269262,2.16e-10,TNBC,#ca7832
72,THZ1,HCC1806,0.069014581,-0.56325626,0.35596627299999994,0.144522033,-0.706443015,1.191728661,0.996378852,2.8600000000000005e-09,TNBC,#ca7832
72,THZ1,HCC1954,0.105494023,-0.360600561,0.286550024,0.181369313,-0.502250622,1.28329874,0.998048927,3.28e-10,HER2amp,#4dab9b
72,THZ1,HCC70,0.015700207,-0.756632857,0.682274624,0.024740986,-0.7462113229999999,2.008092906,0.998089375,3.05e-10,TNBC,#ca7832
72,THZ1,MCF10A,0.075186213,-0.386758585,0.33982497,0.17150142,-0.628659895,0.98733302,0.999551475,1.91e-12,NM,#c85f61
72,THZ1,MDAMB231,0.064363277,-0.484517911,0.359466423,0.14285156699999998,-0.650413841,1.045162092,0.995015124,8.75e-09,TNBC,#ca7832
72,THZ531,BT20,1.475336441,0.654710181,0.040402965,3.035866266,-0.7553913729999999,1.275749503,0.848482925,0.00135399,TNBC,#ca7832
72,THZ531,BT549,0.333229035,-0.28195816,0.158720496,0.691032696,-1.0,1.5062749080000002,0.996182221,3.44e-09,TNBC,#ca7832
72,THZ531,HCC1806,0.422786657,-0.367099418,0.125538704,0.701513975,-1.0,2.169570686,0.997287214,1.04e-09,TNBC,#ca7832
72,THZ531,HCC1954,0.397807526,-0.171402495,0.126705046,0.810214358,-1.0,1.544446901,0.986498756,2.86e-07,HER2amp,#4dab9b
72,THZ531,HCC70,0.069295303,-0.765378408,0.412216651,0.086924797,-0.689257028,3.822695498,0.987590984,2.13e-07,TNBC,#ca7832
72,THZ531,MCF10A,0.386214652,-0.219976175,0.134610113,0.76253841,-1.0,1.614989828,0.998697317,7.98e-11,NM,#c85f61
72,THZ531,MDAMB231,0.246681643,-0.275036815,0.204822605,0.633031139,-1.0,1.1657340859999998,0.994584921,1.17e-08,TNBC,#ca7832
72,YKL-5-124,BT20,0.013107221,-0.150698092,0.696328025,0.031631087999999995,-0.19337920600000005,0.371143522,0.953557681,2.1600000000000007e-05,TNBC,#ca7832
72,YKL-5-124,BT549,0.003648091,-0.531087024,0.8379500959999999,0.458052699,-1.0,0.22732511,0.8637526190000001,0.000933574,TNBC,#ca7832
72,YKL-5-124,HCC1806,6.24E-05,-0.425872095,0.984759221,0.117812084,-1.0,0.14565233800000002,0.927693735,0.000101652,TNBC,#ca7832
72,YKL-5-124,HCC1954,4.99E-05,-0.114976681,0.954409414,8.45e-05,-0.090208823,0.31467573600000004,0.917533933,0.000161051,HER2amp,#4dab9b
72,YKL-5-124,HCC70,2.04E-05,-0.7304791970000001,1.357142929,0.000958777,-0.8250450159999999,0.253228183,0.961238123,1.15e-05,TNBC,#ca7832
72,YKL-5-124,MCF10A,0.000753156,-0.159120063,0.8763318040000001,0.001130331,-0.08718121699999999,0.395882186,0.921895322,0.000133159,NM,#c85f61
72,YKL-5-124,MDAMB231,0.000206603,-0.1731573,0.8708653340000001,0.000186256,0.022097777,0.435996638,0.762026304,0.006574328000000001,TNBC,#ca7832
72,ZZ1-33B,BT20,0.02141521,-0.60793986,0.8146947379999999,0.061487762,-0.512688578,0.6691299270000001,0.972899765,3.28e-06,TNBC,#ca7832
72,ZZ1-33B,BT549,0.004595723,-0.218991476,0.935636778,0.006674331,-0.208445994,0.933866877,0.998778503,6.370000000000001e-11,TNBC,#ca7832
72,ZZ1-33B,HCC1806,3.263157855,-0.4463265870000001,0.209090644,6.13586568,-1.0,1.739808747,0.953652197,2.14e-05,TNBC,#ca7832
72,ZZ1-33B,HCC1954,0.488979989,-0.362629832,0.397629058,4.181808085,-1.0,0.511892576,0.961380398,1.13e-05,HER2amp,#4dab9b
72,ZZ1-33B,HCC70,0.026774845,-0.747651918,0.812088025,0.130800108,-0.74397883,0.574617248,0.970791066,4.26e-06,TNBC,#ca7832
72,ZZ1-33B,MCF10A,0.003261947,-0.355441642,1.088879784,0.005037364,-0.343512191,1.203442566,0.996355148,2.92e-09,NM,#c85f61
72,ZZ1-33B,MDAMB231,0.013356072,-0.346327009,0.82106495,0.027426043,-0.316887773,0.6822497190000001,0.993358816,2.39e-08,TNBC,#ca7832
72,senexin b,BT20,2.362760778,0.182973085,0.274088288,74.21499004,-1.0,0.31870297,0.8671148870000001,0.000855396,TNBC,#ca7832
72,senexin b,BT549,309211.2561,0.678816573,0.177401052,2.146252241,0.474962819,0.25208215300000003,0.8383190429999999,0.001699441,TNBC,#ca7832
72,senexin b,HCC1806,inf,0.815157974,0.099692217,0.164376699,0.789472792,0.398980928,0.759156301,0.006856043,TNBC,#ca7832
72,senexin b,HCC1954,inf,0.461154865,0.313335386,0.015597201000000003,0.519478251,0.523192981,0.871410165,0.000762471,HER2amp,#4dab9b
72,senexin b,HCC70,20.64041999,0.465150484,0.212106918,1000.0,-0.695572236,0.224654352,0.7310340359999999,0.01009115,TNBC,#ca7832
72,senexin b,MCF10A,inf,0.849015338,-0.033754647,0.0,1.0,0.01,-0.147935702,0.064819369,NM,#c85f61
72,senexin b,MDAMB231,inf,0.8919994840000001,0.078287395,0.0,0.920525881,0.01,-8.22e-15,0.19812793,TNBC,#ca7832
72,A-1210477,MGH312,inf,0.764171167,-0.075029395,0.0,1.0,0.01,-0.189465916,0.192380446,HR+,#7da245
72,A-1210477,MGH358,inf,0.5405327,-0.256436899,0.0,1.0,0.01,-0.29363368300000003,0.618005667,HR+,#7da245
72,ABT-737,MGH312,2.536823201,0.104900538,0.222406624,15.69768844,-1.0,0.602771732,0.959629526,1.32e-05,HR+,#7da245
72,ABT-737,MGH358,0.037813188,-0.992192511,0.950588204,0.12551437599999998,-1.0,0.915691562,0.96534467,7.75e-06,HR+,#7da245
72,AZD1775,Hs578T,0.018930726,-0.212646401,0.6912154840000001,0.046814421,-0.23788454,0.429839978,0.972946046,3.26e-06,TNBC,#ca7832
72,AZD1775,Hs578T-PR,0.001351618,-0.299803067,0.910841802,0.005308957,-0.304249771,0.347419219,0.951585554,2.5e-05,TNBC,#ca7832
72,AZD1775,MCF7,0.011099541,-0.041457722,0.680007905,0.037511621,-0.212499546,0.29084133300000004,0.973085985,3.2e-06,HR+,#7da245
72,AZD1775,MCF7-PR,8.47E-05,-0.225716269,0.952109411,0.15263455199999998,-0.950907445,0.142110689,0.924804419,0.000116593,HR+,#7da245
72,AZD1775,MGH312,1.477429141,-0.791565108,0.307890404,3.51239435,-1.0,1.2686135509999998,0.912584968,0.000197493,HR+,#7da245
72,AZD1775,MGH358,0.73375679,-0.261738174,0.312231249,5.436288945,-1.0,0.54857262,0.620262821,0.033743561,HR+,#7da245
72,AZD1775,T47D,3.77004347,0.064218071,0.130315516,13.21522592,-1.0,0.875888608,0.871835754,0.000753675,HR+,#7da245
72,AZD1775,T47D-PR,inf,0.471138504,-0.187089244,0.0,1.0,0.01,-0.314094981,0.32537514300000003,HR+,#7da245
72,AZD2014,Hs578T,0.062250721,0.27113099,0.513561406,0.020339005,0.161597991,0.34897477600000004,0.973566938,3e-06,TNBC,#ca7832
72,AZD2014,Hs578T-PR,0.003888949,0.059752394,0.7126764659999999,0.003485919,0.01853048,0.345179458,0.967368998,6.28e-06,TNBC,#ca7832
72,AZD2014,MCF7,2.61E-06,0.024229741000000003,0.822871336,0.000206329,-0.274084145,0.1,0.952246723,2.3800000000000006e-05,HR+,#7da245
72,AZD2014,MCF7-PR,#NAME?,-0.5124443129999999,1.3467890269999998,0.0,-0.35132012799999995,0.01,-2.22e-16,0.060277381,HR+,#7da245
72,AZD2014,MGH312,1.62E-06,-0.6298435379999999,1.327775208,0.001280814,-1.0,0.164655618,0.977413506,1.73e-06,HR+,#7da245
72,AZD2014,MGH358,3.06E-06,-0.890336727,1.642729382,0.000189623,-1.0,0.266274657,0.932267044,8.09e-05,HR+,#7da245
72,AZD2014,T47D,2.28E-08,-0.233625287,1.064671268,4.23e-05,-0.561246738,0.1,0.723460915,0.011121102,HR+,#7da245
72,AZD2014,T47D-PR,7.83E-05,-0.27615763,1.132581241,0.00023209,-0.276415562,0.404879715,0.787147609,0.004449128,HR+,#7da245
72,AZD5363,Hs578T,4.662643064,0.340571381,0.25823656300000003,374.8353708,-1.0,0.250429956,0.91027375,0.000216381,TNBC,#ca7832
72,AZD5363,Hs578T-PR,6.390496615,0.396093726,0.177084606,96.03365849,-1.0,0.405408929,0.963491212,9.3e-06,TNBC,#ca7832
72,AZD5363,MCF7,15.08782461,0.499823273,0.207492829,1.165278295,0.32570981,0.411525182,0.947129248,3.4e-05,HR+,#7da245
72,AZD5363,MCF7-PR,0.025925633,0.147294894,0.509730561,0.013132767,0.283391393,1.229950345,0.90670169,0.000248061,HR+,#7da245
72,AZD5363,MGH312,0.000882631,-0.82692583,1.361964227,0.004890447,-0.792575699,0.554737635,0.987625564,2.11e-07,HR+,#7da245
72,AZD5363,MGH358,0.004401284,-0.990233033,1.20059172,0.032896838,-1.0,0.54617104,0.982630594,6.909999999999999e-07,HR+,#7da245
72,AZD5363,T47D,0.006122527,0.08345129700000001,0.723030174,0.005193593,0.043040797,0.547034101,0.984553125,4.58e-07,HR+,#7da245
72,AZD5363,T47D-PR,0.004592235,-0.032344067000000004,0.7509489109999999,0.004969807,-0.017507873,0.435575279,0.949145776,2.97e-05,HR+,#7da245
72,AZD6738,Hs578T,5.700712033,0.158620418,0.060244851,7.438946828,-0.32410628,1.877563636,0.983338001,5.970000000000001e-07,TNBC,#ca7832
72,AZD6738,Hs578T-PR,2.657055375,0.077223282,0.154683547,2.566039293,0.039970401,2.3904012480000003,0.96894105,5.28e-06,TNBC,#ca7832
72,AZD6738,MCF7,3.092155217,0.069203876,0.180220806,12.79122688,-1.0,0.773729905,0.981107151,9.27e-07,HR+,#7da245
72,AZD6738,MCF7-PR,5.10218088,-0.385745718,0.129890438,7.521900368,-1.0,2.830375335,0.893755187,0.00039091,HR+,#7da245
72,AZD6738,MGH312,inf,0.381290649,-0.204595935,0.0,1.0,0.01,-0.293635623,0.17614649100000002,HR+,#7da245
72,AZD6738,MGH358,inf,0.429526454,-0.071947395,0.0,1.0,0.01,-0.00334379,0.35743630200000004,HR+,#7da245
72,AZD6738,T47D,inf,0.70226362,-0.28505589600000003,0.0,1.0,0.01,-1.324414103,0.7118955029999999,HR+,#7da245
72,AZD6738,T47D-PR,inf,0.701210645,-0.156939907,0.0,1.0,0.01,-0.6184976179999999,0.392674596,HR+,#7da245
72,AZD7762,MGH312,0.217067469,-0.465086098,0.465054916,0.632586396,-0.62200176,0.75566106,0.938773924,5.68e-05,HR+,#7da245
72,AZD7762,MGH358,0.244902258,-0.816845796,0.418035043,0.460105325,-0.753674312,1.457709076,0.878023507,0.000633821,HR+,#7da245
72,Abemaciclib/LY2835219,MGH312,2.266633458,-0.43869209,0.171112837,4.6477413510000005,-0.912867713,1.4465803469999998,0.986331759,2.99e-07,HR+,#7da245
72,Abemaciclib/LY2835219,MGH358,0.41044829,-0.126364712,0.40124198,4.23621781,-0.893150098,0.439004834,0.844512232,0.001482302,HR+,#7da245
72,Alpelisib/BYL719,MGH312,5.96862223,0.130164298,0.045382126,11.98183502,-1.0,1.5764825619999998,0.847036618,0.0013997679999999998,HR+,#7da245
72,Alpelisib/BYL719,MGH358,0.0639235,-0.995933752,0.827482808,0.171548107,-1.0,1.112883151,0.973046997,3.21e-06,HR+,#7da245
72,BJP-6-5-3,Hs578T,inf,0.971963028,0.005615473,0.0,0.990006875,0.01,-3.33e-14,1.0,TNBC,#ca7832
72,BJP-6-5-3,Hs578T-PR,inf,1.05924001,0.003592554000000001,0.0,0.999953559,0.01,-9.99e-15,1.0,TNBC,#ca7832
72,BJP-6-5-3,MCF7,inf,0.892829335,-0.001856388,0.0,0.990939217,0.01,-6.88e-15,0.251111906,HR+,#7da245
72,BJP-6-5-3,MCF7-PR,inf,1.055772328,-0.048581684000000014,0.0,1.0,0.01,-0.05547678,1.0,HR+,#7da245
72,BJP-6-5-3,MGH312,inf,0.8632310940000001,-0.069281393,0.0,1.0,0.01,-0.154898277,0.6294402610000001,HR+,#7da245
72,BJP-6-5-3,MGH358,inf,0.356867812,0.047834841,0.0,0.887785333,0.01,-2.22e-16,0.136473516,HR+,#7da245
72,BJP-6-5-3,T47D,inf,0.949636222,-0.038299135,0.0,1.0,0.01,-0.16734158,0.823014714,HR+,#7da245
72,BJP-6-5-3,T47D-PR,inf,0.946096396,0.009520522,0.0,0.981431082,0.01,-5.77e-15,0.885770155,HR+,#7da245
72,BMS-265246,Hs578T,0.036943717,0.064185627,0.590013747,5.811022307999999,-0.8002113670000001,0.188938724,0.985674678,3.520000000000001e-07,TNBC,#ca7832
72,BMS-265246,Hs578T-PR,0.003143084,-0.019257718,0.7041201020000001,10.54698242,-1.0,0.135323904,0.928295943,9.87e-05,TNBC,#ca7832
72,BMS-265246,MCF7,0.007794946,0.069578213,0.6962534340000001,0.007017615,0.023368979,0.455635376,0.988388693,1.69e-07,HR+,#7da245
72,BMS-265246,MCF7-PR,0.338069376,-0.025015507000000003,0.35808680600000004,0.449149468,-0.111944691,0.711124738,0.914175807,0.000185197,HR+,#7da245
72,BMS-265246,MGH312,0.01201959,0.099058032,0.6093202670000001,0.322205068,-0.337385539,0.156804897,0.868291983,0.000829168,HR+,#7da245
72,BMS-265246,MGH358,0.041854708,0.053576582000000005,0.375877564,0.031906608,0.340213314,4.20341035,0.772967065,0.005575849,HR+,#7da245
72,BMS-265246,T47D,0.002631786,-0.087771954,0.762520625,0.200159566,-0.6138858779999999,0.184926869,0.947495287,3.32e-05,HR+,#7da245
72,BMS-265246,T47D-PR,0.031597692,0.152015062,0.5759077229999999,26.61510021,-0.8682769709999999,0.149447304,0.8460786490000001,0.001430692,HR+,#7da245
72,BSJ-01-175,Hs578T,0.006451888,-0.5813110770000001,0.967950963,0.008320117,-0.285987159,1.778710337,0.943658392,4.25e-05,TNBC,#ca7832
72,BSJ-01-175,Hs578T-PR,0.005139272,-0.301808277,1.020685331,0.006563131999999999,-0.284601149,1.842386748,0.992985601,2.89e-08,TNBC,#ca7832
72,BSJ-01-175,MCF7,0.00598015,-0.481112181,1.112587869,0.008200549,-0.444366846,2.0139213330000003,0.997007069,1.47e-09,HR+,#7da245
72,BSJ-01-175,MCF7-PR,0.278061946,-0.923206648,0.60104245,0.531891863,-0.935830808,1.626421315,0.976421137,2.01e-06,HR+,#7da245
72,BSJ-01-175,MGH312,0.006997379,-0.909230426,1.389476828,0.011693098,-0.883388101,1.981998211,0.992032928,4.51e-08,HR+,#7da245
72,BSJ-01-175,MGH358,0.180940203,-0.998598121,0.7348904390000001,0.408097378,-1.0,1.350743054,0.97393367,2.86e-06,HR+,#7da245
72,BSJ-01-175,T47D,0.14884288,-0.788653884,0.597006561,0.35155421600000003,-0.711754219,1.029952753,0.981975133,7.86e-07,HR+,#7da245
72,BSJ-01-175,T47D-PR,1.508023858,-0.397541158,0.21922212,1.976432753,-0.433742556,2.309085768,0.977129117,1.81e-06,HR+,#7da245
72,BSJ-03-123,Hs578T,1.693140475,-0.17536238199999998,0.279795053,9.530565018999999,-1.0,0.635800829,0.87679476,0.0006564510000000001,TNBC,#ca7832
72,BSJ-03-123,Hs578T-PR,0.961383572,-0.204556518,0.328758926,7.119020118,-1.0,0.548715753,0.951082742,2.59e-05,TNBC,#ca7832
72,BSJ-03-123,MCF7,1.340927677,-0.284248583,0.307340728,7.718500655,-1.0,0.627685747,0.85441854,0.001177257,HR+,#7da245
72,BSJ-03-123,MCF7-PR,inf,0.045531592,0.236603111,0.0,0.743557569,0.01,-2.22e-16,0.11691189,HR+,#7da245
72,BSJ-03-123,MGH312,4.463475662,-0.824515205,0.13619732199999998,5.779181394,-1.0,4.252677042,0.967632145,6.1e-06,HR+,#7da245
72,BSJ-03-123,MGH358,inf,0.211051473,0.136476992,0.0,0.820219203,0.01,0.0,0.151967336,HR+,#7da245
72,BSJ-03-123,T47D,0.000771239,-0.071622626,0.883652923,0.000744002,0.01199185,0.675175992,0.8562043659999999,0.001127483,HR+,#7da245
72,BSJ-03-123,T47D-PR,9.304352709,0.424187846,0.048874574,14.04969658,-1.0,2.665768105,0.88856236,0.0004619680000000001,HR+,#7da245
72,BSJ-03-124,Hs578T,8.226539693,0.45308576,0.247971635,1000.0,-0.978011826,0.225782707,0.957498736,1.58e-05,TNBC,#ca7832
72,BSJ-03-124,Hs578T-PR,inf,0.97890163,0.026016559,0.0,0.975284019,0.01,-9.99e-15,0.944495103,TNBC,#ca7832
72,BSJ-03-124,MCF7,3.508335545,0.255572305,0.301927793,827.0364344,-1.0,0.201111332,0.721018444,0.011468701,HR+,#7da245
72,BSJ-03-124,MCF7-PR,inf,0.576027483,-0.000464333,0.0,0.959487797,0.01,-4.44e-16,0.205688159,HR+,#7da245
72,BSJ-03-124,MGH312,inf,0.7445437340000001,0.040570146,0.0,0.947315927,0.01,-8.88e-16,0.383746206,HR+,#7da245
72,BSJ-03-124,MGH358,inf,-0.360599526,0.337455696,0.0,0.598439284,0.01,0.0,0.127641772,HR+,#7da245
72,BSJ-03-124,T47D,0.000250022,-0.07146859900000001,0.911750875,0.000363636,-0.074593275,0.371202924,0.871725104,0.000755955,HR+,#7da245
72,BSJ-03-124,T47D-PR,36.36128973,0.6167746479999999,0.074363415,4.661494215,0.430338182,0.959490688,0.959344691,1.35e-05,HR+,#7da245
72,BVD523,Hs578T,1.702477205,0.27840527600000003,0.293139376,5.642114134,-0.257788713,0.347025008,0.966054614,7.21e-06,TNBC,#ca7832
72,BVD523,Hs578T-PR,5.897846322,0.299621216,0.119755427,22.1656003,-1.0,0.8297962329999999,0.963804201,9.02e-06,TNBC,#ca7832
72,BVD523,MCF7,3.975561678,0.33611607200000004,0.188248251,13.52348714,-0.399954386,0.480073725,0.938269658,5.84e-05,HR+,#7da245
72,BVD523,MCF7-PR,0.705409569,0.219502962,0.391283604,32.082280600000004,-0.6928810120000001,0.227784823,0.6826896290000001,0.017996785,HR+,#7da245
72,BVD523,MGH312,inf,0.8985907009999999,-0.008511111,0.0,1.0,0.01,-0.00825052,0.356408202,HR+,#7da245
72,BVD523,MGH358,inf,0.149354583,0.265961887,0.0,0.749499927,0.01,-2.22e-16,0.093306109,HR+,#7da245
72,BVD523,T47D,2.656759889,0.063116887,0.205393211,16.8959493,-1.0,0.593855198,0.891028955,0.000427158,HR+,#7da245
72,BVD523,T47D-PR,9.592504267,0.450166568,0.067856048,11.73503961,-0.51245978,3.499700968,0.828813701,0.00207559,HR+,#7da245
72,Buparlisib/NVP-BKM120,MGH312,0.309224841,-0.8129814740000001,0.533955364,0.8500830659999999,-0.979499163,1.072765657,0.991650803,5.32e-08,HR+,#7da245
72,Buparlisib/NVP-BKM120,MGH358,0.047185173,-0.998300736,0.906705099,0.145298734,-1.0,0.976794195,0.984119949,5.05e-07,HR+,#7da245
72,CFI-400945,Hs578T,0.003269267,0.139597874,0.71503751,0.002844448,0.191293405,3.4642775660000003,0.975961653,2.15e-06,TNBC,#ca7832
72,CFI-400945,Hs578T-PR,0.002966792,-0.114335653,0.918115751,0.003021471,-0.047806487,5.0,0.990671365,7.84e-08,TNBC,#ca7832
72,CFI-400945,MCF7,0.002051383,0.010459778,0.882598914,0.001994245,0.032042074,2.344536529,0.996408241,2.7800000000000003e-09,HR+,#7da245
72,CFI-400945,MCF7-PR,0.002305265,-0.073978824,0.8031357379999999,0.002030142,0.130060255,2.370511134,0.8025881090000001,0.003418272,HR+,#7da245
72,CFI-400945,MGH312,0.001184538,-0.206508054,1.123821894,0.001363668,-0.191170024,2.299147693,0.981400233,8.78e-07,HR+,#7da245
72,CFI-400945,MGH358,#NAME?,0.203875453,0.64838987,0.0,0.36027958600000004,0.01,0.0,0.294840895,HR+,#7da245
72,CFI-400945,T47D,0.004577564,-0.112761391,0.847070317,0.004623011,-0.022792023,4.512046703,0.984314015,4.83e-07,HR+,#7da245
72,CFI-400945,T47D-PR,0.005692511,0.149009534,0.647497332,0.004739247,0.214725278,3.061853062,0.982378018,7.259999999999998e-07,HR+,#7da245
72,Cabozantinib,MGH312,7.20308885,0.355716149,0.017050289,7.731860824,-0.062854417,1.671563343,0.905803271,0.000256522,HR+,#7da245
72,Cabozantinib,MGH358,6.265216899,0.041626334,0.023606395,10.79537861,-0.976858926,1.990543755,0.799252182,0.003624749,HR+,#7da245
72,Cediranib/AZD2171,MGH312,4.369239503,-0.075493932,0.020978436,5.133266536,-0.262781531,2.62088159,0.923714172,0.00012261799999999998,HR+,#7da245
72,Cediranib/AZD2171,MGH358,3.546206231,-0.480989486,0.014143712,6.118041805,-1.0,2.014457985,0.8061173220000001,0.0032091240000000003,HR+,#7da245
72,Ceritinib/LDK378,MGH312,1.690417219,-0.944067393,0.226384114,2.819085368,-1.0,2.148088675,0.982824109,6.64e-07,HR+,#7da245
72,Ceritinib/LDK378,MGH358,1.058596144,-0.99982377,0.311401592,2.252065188,-1.0,1.455300623,0.95258125,2.32e-05,HR+,#7da245
72,Dasatinib,MGH312,0.003852727,0.087880141,0.88032117,0.004108999,-0.044726564,1.330408022,0.8947954490000001,0.000377677,HR+,#7da245
72,Dasatinib,MGH358,0.009083097,-0.576461397,1.064844291,0.020798067,-0.5873732110000001,0.937795749,0.962404081,1.03e-05,HR+,#7da245
72,Dinaciclib/SCH727965,MGH312,0.010666646,-0.8809551059999999,0.8457554340000001,0.014053515,-0.867511976,3.648729423,0.996957077,1.55e-09,HR+,#7da245
72,Dinaciclib/SCH727965,MGH358,0.023586741,-0.998346575,0.667145815,0.033969839,-1.0,3.011643422,0.978601013,1.43e-06,HR+,#7da245
72,Doxorubicin,MGH312,0.006211386,-0.8027522709999999,1.00833462,0.012633599,-0.6926736179999999,1.224470843,0.987186459,2.38e-07,HR+,#7da245
72,Doxorubicin,MGH358,0.011869051,-0.976837713,0.93144334,0.062126081,-1.0,0.663721188,0.912097935,0.000201371,HR+,#7da245
72,E17,Hs578T,#NAME?,-0.213366388,1.156278375,0.0,-0.158581852,0.01,-1.1099999999999999e-15,0.971354431,TNBC,#ca7832
72,E17,Hs578T-PR,0.000308468,-0.25384470800000003,1.206718516,0.000384154,-0.220478617,1.6648383619999998,0.7288379209999999,0.010382486,TNBC,#ca7832
72,E17,MCF7,#NAME?,-0.417822247,1.314337287,0.0,-0.317345343,0.01,0.0,0.548408572,HR+,#7da245
72,E17,MCF7-PR,0.000643056,-0.846492719,1.718142095,0.000772142,-0.7479994000000001,5.0,0.761821924,0.006594111,HR+,#7da245
72,E17,MGH312,0.000533355,-0.885156105,1.821621291,0.0006492669999999999,-0.8366054940000001,5.0,0.787517342,0.0044221370000000005,HR+,#7da245
72,E17,MGH358,0.001378257,-0.99884853,1.795352815,0.002377398,-1.0,2.015110792,0.995516129,6.04e-09,HR+,#7da245
72,E17,T47D,0.002651094,-0.5556333139999999,1.193147442,0.003085325,-0.374138845,3.68284046,0.977090834,1.82e-06,HR+,#7da245
72,E17,T47D-PR,0.004997353,-0.314120177,0.908995903,0.005239465,-0.12799229199999998,4.817477425,0.96798497,5.87e-06,HR+,#7da245
72,Everolimus,MGH312,#NAME?,0.19343464,0.761056982,0.0,0.240039384,0.01,-4.4399999999999996e-15,0.063797874,HR+,#7da245
72,Everolimus,MGH358,#NAME?,-0.292836256,0.977162832,0.0,0.004368746,0.01,-1.78e-15,0.201756564,HR+,#7da245
